284.0555
284.0730
284.0781
284.0722
284.0245
283.9416
283.9928
284.0133
284.0526
284.0573
284.0544
284.0309
284.0596
284.0255
283.9896
283.9573
283.8963
283.8775
283.9187
283.9213
283.9220
283.9850
283.9603
283.9360
283.9262
283.9108
283.8410
283.8487
283.8578
283.8375
283.7723
283.7220
283.7190
283.7273
283.6628
283.6330
283.5879
283.5679
283.5351
283.5216
283.5117
283.4535
283.4791
283.4303
283.3968
283.4493
283.4833
283.4787
283.4738
283.5011
283.5013
283.5252
283.4833
283.5038
283.4221
283.4752
283.5287
283.5082
283.5248
283.4857
283.5264
283.5315
283.5439
283.5726
283.5824
283.5913
283.5851
283.6782
283.6973
283.6851
283.6528
283.6193
283.5456
283.5725
283.5930
283.6280
283.6755
283.6468
283.6602
283.6251
283.5862
283.5735
283.6148
283.6057
283.6820
283.7019
283.7100
283.6787
283.7120
283.7564
283.7547
283.7803
283.8107
283.8560
283.7773
283.7275
283.7171
283.6707
283.6948
283.6753
283.6746
283.7030
283.7296
283.6380
283.6554
283.5999
283.6298
283.6471
283.6970
283.7019
283.6889
283.7190
283.7909
283.7823
283.8382
283.7995
283.8127
283.7459
283.8216
283.8035
283.8069
283.8574
283.8936
283.8753
283.8849
283.9046
283.8187
283.8394
283.8889
283.8521
283.8561
283.8686
283.8898
283.8545
283.8670
283.8877
283.8437
283.8678
283.8731
283.8260
283.7948
283.7878
283.7108
283.6490
283.6034
283.6236
283.6751
283.7123
283.6651
283.6428
283.6506
283.6814
283.7138
283.6751
283.6066
283.5836
283.5697
283.4317
283.4497
283.3779
283.3472
283.3806
283.3436
283.3401
283.3514
283.3163
283.2892
283.3027
283.2356
283.2423
283.2662
283.3148
283.3207
283.2665
283.1893
283.2112
283.1945
283.2235
283.1280
283.1524
283.1279
283.1080
283.1170
283.0967
283.0804
283.0816
283.0673
283.0164
282.9842
282.9480
282.9476
282.9721
282.9626
282.9460
282.9659
283.0197
283.0667
283.0821
283.1232
283.1097
283.1168
283.1815
283.2062
283.1812
283.1881
283.2316
283.2693
283.2416
283.2379
283.2600
283.2434
283.1723
283.1794
283.1740
283.2119
283.1806
283.1250
283.0775
283.0807
283.0411
283.0909
283.1051
283.1114
283.0782
283.0935
283.1139
283.1315
283.0723
283.1232
283.1375
283.1602
283.1512
283.1098
283.1343
283.0781
283.0836
283.1178
283.1234
283.1457
